marketing_start_date,group_id,Vores_approval,unii,SMILES
20140903.0,76567.0,1,DR40J4WA67,N1(CCCC1)C[C@H]([C@@H](c2ccc3c(c2)OCCO3)O)NC(CCCCCCC)=O
20140915.0,114824.0,0,2FZ7Y3VOQX,NCCCNCCCCNCCCN
20140915.0,113299.0,1,253GQW851Q,[C@]1(C(=O)OC)(C[C@@H]2C=C(CC)CN(C2)Cc3c4ccccc4[nH]c13)c5cc6[C@@]78[C@@]([C@](C(=O)OC)(O)[C@@H]([C@]9([C@@]7(N(CC=C9)CC8)[H])CC)OC(=O)C)([H])N(c6cc5OC)C.OC([C@@H]([C@H](C(O)=O)O)O)=O.OC([C@@H]([C@H](C(O)=O)O)O)=O
20140915.0,114824.0,0,U87FK77H25,C(NCCCN)CCCN
20140916.0,100980.0,1,EDN2NBH5SS,c1(cc([C@H](CNC(C)(C)C)O)ccc1O)CO
20140917.0,103823.0,1,Q91187K011,[Fe+3].[O-]C(=O)CC(CC([O-])=O)([O-])C(=O)[O-].O.O.O.O.O.O.O.O.O.O.[Fe+3].[Fe+3].[Fe+3].[O-]C(=O)CC(CC([O-])=O)([O-])C(=O)[O-].[O-]C(=O)CC(CC([O-])=O)([O-])C(=O)[O-]
20140919.0,76432.0,1,LQU92IU8LL,N(C(CC1CCCCC1)C)C
20140929.0,64654.0,0,A4VZ22K1WT,o1c(ccc2c1cccc2)=O
20140930.0,95341.0,1,XX112XZP0J,[C@@]12([C@H]3C[C@@H](OC(C(c4sccc4)(c5sccc5)O)=O)C[C@@H]([C@@]2(O1)[H])[N+]3(C)C)[H].[Br-]
20141010.0,36441.0,1,013TE6E4WV,C(N[C@H](C(=O)N1CC2(CC2)C[C@H]1c3ncc([nH]3)-c4cc5C(c6cc(ccc6-c5cc4)-c7ccc8nc([nH]c8c7)[C@H]9N([C@@H]%10CC[C@H]9C%10)C([C@H](C(C)C)NC(=O)OC)=O)(F)F)C(C)C)(=O)OC
20141013.0,106883.0,1,23310D4I19,N1(C(c2c3c(CCC[C@@]3(C1)[H])ccc2)=O)[C@@H]4CN5CCC4CC5.Cl
20141013.0,106883.0,1,7732P08TIR,c1(C(C(=O)N(C)c2c(cc(nc2)N3CCN(CC3)C)-c4c(cccc4)C)(C)C)cc(cc(C(F)(F)F)c1)C(F)(F)F
20141013.0,106883.0,1,5D06587D6R,N1(C(c2cccc3c2[C@@](C1)(CCC3)[H])=O)[C@@H]4CN5CCC4CC5
20141013.0,106883.0,1,T672P80L2S,N(c1cnc(N2CC[N+](C)(COP(O)([O-])=O)CC2)cc1-c3ccccc3C)(C)C(=O)C(c4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C)C
20141015.0,129800.0,0,Q65PL71Q1A,O[C@@H]([C@@H](O)[C@H](O)[C@@H](N)C=O)CO.Nc1[nH]c(=O)c2c(n1)NC[C@H](CNc3ccc(C(=O)N[C@H](C(=O)O)CCC(=O)O)cc3)N2C.O[C@@H]([C@@H](O)[C@H](O)[C@@H](N)C=O)CO
20141015.0,75048.0,1,D7NLD2JX7U,n1(c(ccc(c1)C)=O)-c2ccccc2
20141015.0,14177.0,1,42F62RTZ4G,O=C(c1cc2c(cc1)\C(\C(N2)=O)=C(/c3ccccc3)\Nc4ccc(cc4)N(C(CN5CCN(CC5)C)=O)C)OC.S(=O)(=O)(CC)O
20141021.0,63165.0,1,KD510K1IQW,c1(ccccc1O)C([O-])=O.[N+](CCO)(C)(C)C
20141027.0,36079.0,1,2XG66W44KF,C/1(\c2c(OCc3c1cccc3)ccc(c2)CC(=O)O)=C\CCN(C)C.Cl
20141117.0,132361.0,0,ER0CTH01H9,C(Nc1ccc(cc1)OCC)(=O)C
20141117.0,132361.0,0,U42B7VYA4P,N1(c2c(ccc(c2)Cl)Sc3c1cccc3)CCCN(C)C
20141117.0,132361.0,0,66974FR9Q1,[N+](c1ccc([C@H]([C@H](NC(C(Cl)Cl)=O)CO)O)cc1)([O-])=O
20141120.0,50464.0,1,Z8J84YIX6L,Cl.N1([C@@]2([C@](C[C@H]1C#N)(C2)[H])[H])C(=O)[C@@H](N)C34CC5(CC(C3)CC(C4)C5)O
20141201.0,23405.0,1,8LXS95BSA9,[C@]123c4c5O[C@@]1([H])[C@H](CC[C@@]2([H])[C@H](N(CC3)C)Cc4ccc5OC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
20141201.0,8755.0,0,28A37T47QO,C(c1c(O)cccc1)(Oc2ccccc2)=O
20141208.0,27711.0,0,681VJX72FE,C([O-])(=O)CN.[Zn+2].C([O-])(=O)CN
20141212.0,9419.0,0,L11K75P92J,P([O-])([O-])(=O)O.[Ca+2]
20141219.0,78783.0,1,7R247U84HY,C1(=C(N2C([C@H]([C@@]2([H])SC1)NC(/C(=N\OC(C)(C)C(=O)O)/c3nc(sn3)N)=O)=O)C(=O)O)C[n+]4n(c(c(c4)NC(NCCN)=O)N)C.S([O-])(=O)(=O)O
20141220.0,68120.0,1,QW7Y7ZR15U,C(N)(=N)N[C@H]1[C@@]([C@@H]([C@H](C1)C(O)=O)O)([C@H](C(CC)CC)NC(C)=O)[H].O.O.O
20141226.0,93998.0,1,9V824P8TAI,C(N)(=O)[C@H]1[N@@]2C(=O)N([C@H](CC1)C2)OS(=O)(=O)[O-].[Na+]
20150101.0,9644.0,0,O642E96711,[C@@]123CCN4CC=5[C@@]([H])([C@]6([H])[C@]2([H])N(c7ccccc71)C(=O)C[C@@]6(OCC5)[H])C[C@@]34[H].[N+]([O-])(=O)O
20150112.0,10639.0,1,32W99UE810,C1c2c(nc(C(N[C@@H]3C[C@@H](C(N(C)C)=O)CC[C@@H]3NC(=O)C(Nc4ncc(cc4)Cl)=O)=O)s2)CCN1C.S(O)(=O)(=O)c1ccc(cc1)C
20150115.0,36474.0,1,EAG959U971,P([O-])(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(=O)OCC[N+](C)(C)C
20150115.0,36474.0,1,WS7LR3I1D6,FS(F)(F)(F)(F)F
20150115.0,36474.0,1,841B886EJ7,P([O-])(OC[C@H](OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(OCC(O)CO)=O.[Na+]
20150203.0,41501.0,1,G9ZF61LE7G,O=c1n(C2CCCC2)c3nc(ncc3c(c1C(=O)C)C)Nc4ncc(N5CCNCC5)cc4
20150213.0,77466.0,1,EE083865G2,c1(cc2c(nccc2Oc3cc(c(cc3)NC(NC4CC4)=O)Cl)cc1OC)C(N)=O
20150313.0,127047.0,1,MHM278SD3E,n1c2cc(Cl)ccc2ccc1/C=C/c3cc([C@H](SCC4(CC4)CC(O)=O)CCc5c(C(O)(C)C)cccc5)ccc3
20150323.0,25689.0,1,7BHQ856EJ5,c12c(c(I)cc(c1cccn2)Cl)O
20150420.0,25680.0,1,C6B1OE8P3W,C([C@H]1CC[C@H](C)C[C@@H]1O)(C)C
20150420.0,25680.0,1,213N3S8275,[C@@]12(C([C@](CC1=O)(CC2)[H])(C)C)C
20150420.0,62703.0,1,TP19837BZK,COc1c(OC)cc2c(C[C@@H]2CN(CCCN3CCc4cc(OC)c(OC)cc4CC3=O)C)c1.Cl
20150429.0,74217.0,1,4805237NP5,c1(c(Cl)cccc1Cl)SC(Cn2ccnc2)CCc3ccc(cc3)Cl.O=[N+](O)[O-]
20150515.0,77567.0,1,Y7JEW0XG7I,[Na+].c1(c(O)ccc(c1)/N=N/c2ccc(c(c2)C([O-])=O)O)C([O-])=O.[Na+]
20150521.0,91908.0,0,1433F1I86N,[SbH3].[S-2].[SbH3].[S-2].[S-2].[S-2].[S-2]
20150521.0,119195.0,0,JC9WZ4FK68,[Ni+2].[O-]S(=O)(=O)[O-].O.O.O.O.O.O
20150526.0,33519.0,1,2F5R1A46YW,c12c(n(C)c3c1cccc3)CCN(C2=O)Cc4nc[nH]c4C.Cl
20150602.0,36069.0,1,30OMY4G3MK,N(C(=N)N)C(Cc1c(Cl)cccc1Cl)=O
20150608.0,22907.0,1,005990WHZZ,[C@]12([C@]([C@@]3(CC[C@]4([C@@]([C@]3(C[C@@H]1O)[H])(CC[C@@H](O)C4)C)[H])[H])(CC[C@@]2([C@@H](CCC(=O)O)C)[H])[H])C
20150612.0,19904.0,0,C479P32L2D,N1[C@@H](CCC)CCCC1
20150701.0,93581.0,1,UQW7UF9N91,C1[C@H](OC(C(c2sccc2)(c3sccc3)O)=O)C4CC[N+]1(CCCOc5ccccc5)CC4.[Br-]
20150701.0,9676.0,1,0P6C6ZOP5U,O(CC1CC1)c2c(OC(F)F)ccc(C(Nc3c(Cl)cncc3Cl)=O)c2
20150702.0,102245.0,1,EGP8L81APK,O=C(O)c1cccc(-c2c(C)ccc(NC(C3(c4ccc5OC(F)(F)Oc5c4)CC3)=O)n2)c1
20150707.0,85431.0,1,17ERJ0MKGI,CCOC(=O)[C@H](C)C[C@H](NC(=O)CCC(O)=O)Cc1ccc(-c2ccccc2)cc1
20150707.0,31643.0,1,PJP312605E,S(N1CCCC1)(Cc2ccc3c(c2)c(CCN(C)C)c[nH]3)(=O)=O.C(C(=O)O)C(C(=O)O)O
20150708.0,30170.0,1,6AQ1Y404U7,P(C(P(OP(O)(OC[C@@H]1[C@H]([C@@H](O)[C@H](n2c3nc(SCCC(F)(F)F)nc(c3nc2)NCCSC)O1)O)=O)(=O)O)(Cl)Cl)(O)(=O)O
20150710.0,89966.0,1,2J3YBM1K8C,O=c1ccc2ccc(OCCCCN3CCN(c4c5ccsc5ccc4)CC3)cc2[nH]1
20150710.0,71104.0,0,UX6OWY2V7J,[C@]123[C@@]4([C@H](N(CC1)C)Cc5ccc(OC)c(c52)O[C@]3([C@@H](O)C=C4)[H])[H]
20150713.0,90845.0,1,S65743JHBS,c12c(ncnc1cc(OC)c(c2)OCCCN3CCOCC3)Nc4cc(c(F)cc4)Cl
20150730.0,5833.0,1,K41MYV7MPM,c1(c(c(Cl)c(cc1)OCC([O-])=O)Cl)C(C(=C)CC)=O.[Na+]
20150807.0,134787.0,1,VVJ6673MHY,c1(S(=O)(=O)N)c(c(Cl)cc(S(=O)(=O)N)c1)Cl
20150811.0,91709.0,0,BR1SN1JS2W,C=1/2N=C(/C=C/3\N=C(C(/C)=C/4\[N-][C@]([C@@H]([C@]4(CCC(NC[C@@H](OP(O[C@H]5[C@H]([C@@H](n6c7c(cc(c(c7)C)C)nc6)O[C@@H]5CO)O)([O-])=O)C)=O)C)CC(=O)N)([C@@]8(N=C(/C1/C)[C@H]([C@@]8(CC(=O)N)C)CCC(=O)N)C)[H])[C@H](C3(C)C)CCC(=O)N)[C@H]([C@@]2(CC(=O)N)C)CCC(=O)N.[Co+3].[CH3-]
20150811.0,91709.0,0,S71T8B8Z6P,[Cr+3].c1cnc(C(=O)[O-])cc1.c1cnc(C(=O)[O-])cc1.c1cnc(C(=O)[O-])cc1
20150812.0,74122.0,0,RV823G6G67,[Cu+2].OC[C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O.OC[C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O
20150818.0,35782.0,1,37JK4STR6Z,c1(n(c2ccccc2[nH]1)CCN3CCN(CC3)c4cc(C(F)(F)F)ccc4)=O
20150821.0,113505.0,1,NNU2O4609D,c12n([C@@H]3C([C@H](CO)[C@H](C3)O)=C)cnc1c(=O)[nH]c(n2)N
20150908.0,25626.0,1,2WP61F175M,n1([C@H]2[C@@H]([C@H](OC(=O)C)[C@H](O2)COC(=O)C)OC(=O)C)c([nH]c(=O)cc1)=O
20150915.0,6545.0,1,1W6L629B4K,S(c1cc(C(=O)c2ccccc2)c(cc1OC)O)(=O)(=O)O
20150915.0,19719.0,1,VPO7KJ050N,n1c(c2ccc(cc2o1)F)C3CCN(CC3)CCCOc4c(cc(cc4)C(=O)C)OC
20150917.0,50059.0,1,F6RJL8B278,C(N(C)C)(N[C@@H]1CC[C@H](CC1)CCN2CCN(CC2)c3c(c(ccc3)Cl)Cl)=O
20150921.0,9409.0,0,TF219GU161,[Mn+4].[O-2].[O-2]
20150922.0,105195.0,1,4H59KLQ0A4,c1(c(c(=O)[nH]c([nH]1)=O)Cl)CN2C(=N)CCC2.Cl
20150924.0,47055.0,0,6I3K30563S,[La]
20150924.0,47055.0,0,00072J7XWS,[Ge]
20150924.0,47055.0,0,8RKC5ATI4P,[Tm]
20150924.0,47055.0,0,V9306CXO6G,[W]
20150924.0,47055.0,0,7YHU292INY,[Re]
20150928.0,74703.0,1,1HIZ4DL86F,c1(n(c2ccccc2[nH]1)C3CCN(CC3)CCCC(c4ccc(cc4)F)c5ccc(cc5)F)=O
20151001.0,50057.0,1,45TPJ4MBQ1,C(c1c(ccc(c1)CN([C@@H](C)c2nc(c[nH]2)-c3ccccc3)C([C@H](Cc4c(cc(cc4C)C(=O)N)C)N)=O)OC)(=O)O
20151001.0,85923.0,1,CK833KGX7E,C(c1ccccc1)C(N)C
20151005.0,64915.0,1,B786J7A343,C(CCCCCCCCCCC)(=O)OCN1C(CCc2ccc(cc12)OCCCCN3CCN(CC3)c4c(c(ccc4)Cl)Cl)=O
20151007.0,26271.0,1,57O5S1QSAQ,[C@]12(CN[C@@](CC1)(c3ccccc3)CO[C@@H](c4cc(cc(c4)C(F)(F)F)C(F)(F)F)C)NC(=O)CC2.O.Cl
20151013.0,79895.0,1,H852YK87WP,C(P([O-])(=O)O)(P([O-])(=O)O)O.[Na+].[Na+]
20151014.0,93378.0,1,1BQV3749L5,[Sn+2].[Cl-].O.[Cl-].O
20151014.0,93378.0,1,O352864B8Z,O(P([O-])([O-])=O)P([O-])([O-])=O.[Na+].[Na+].[Na+].[Na+]
20151023.0,76731.0,1,ID0YZQ2TCP,N12[C@]([C@H]3c4c(c(OC)c(cc4C[C@H](N3C)[C@@H]1O)C)O)([C@@H]5SC[C@]6(C(OC[C@H]2c7c5c(OC(=O)C)c(c8c7OCO8)C)=O)c9cc(OC)c(cc9CCN6)O)[H]
20151029.0,79511.0,1,53EY29W7EC,C(CCCCCOP(OCC[N+](C)(C)C)(=O)[O-])CCCCCCCCCC
20151101.0,12117.0,0,WIQ1H85SYP,c1(C([O-])=O)c(O)cccc1.[Na+]
20151102.0,53601.0,1,O0J6XJN02I,[C@]12([C@]([C@@]3(CC[C@]4(NC(=O)C=C[C@@]4([C@]3(CC1)[H])C)[H])[H])(CC[C@@H]2C(Nc5c(C(F)(F)F)ccc(C(F)(F)F)c5)=O)[H])C
20151104.0,52950.0,1,3I8Y076A0E,[Cl-].[201Tl+]
20151105.0,50128.0,1,FWF6Q91TZO,C(=O)(OC(C)C)[C@H](C)N[P@@](=O)(Oc1ccccc1)CO[C@H](C)Cn2cnc3c2ncnc3N.C(=C/C(=O)O)\C(=O)O.C(=O)(OC(C)C)[C@H](C)N[P@@](=O)(Oc1ccccc1)CO[C@H](C)Cn2cnc3c2ncnc3N
20151110.0,61611.0,1,6EXI96H8SV,C(=O)(O)/C=C/C(=O)O.[C@@]1(NCCCC1)([H])C2(CN(C2)C(=O)c3ccc(F)c(F)c3Nc4ccc(I)cc4F)O.[C@@]1(NCCCC1)([H])C2(CN(C2)C(=O)c3ccc(F)c(F)c3Nc4ccc(I)cc4F)O
20151113.0,131760.0,1,3C06JJ0Z2O,Cn1cc(c2c1cccc2)-c3nc(Nc4c(OC)cc(c(c4)NC(C=C)=O)N(CCN(C)C)C)ncc3
20151120.0,90824.0,1,46CWK97Z3K,C1(OB([C@H](CC(C)C)NC(CNC(c2cc(Cl)ccc2Cl)=O)=O)OC1=O)(CC(O)=O)CC(O)=O
20151201.0,103577.0,0,OB570Z127K,S(=O)(O)(O)=O.N1(C)[C@@H]2C[C@H](C[C@H]1CC2)OC(=O)[C@H](CO)c3ccccc3.N1(C)[C@@H]2C[C@H](C[C@H]1CC2)OC(=O)[C@H](CO)c3ccccc3
20151201.0,103577.0,0,8NAP7826UB,[s+]1c2c(ccc(c2)N(C)C)nc3c1cc(N(C)C)cc3.[Cl-]
20151208.0,89261.0,1,NA8320J834,N12CCC[C@]2(C(N[C@H](C(N)=O)CSSCCC(=O)N[C@H](C(NCC(=O)N[C@H](C(N[C@H](C1=O)Cc3c4ccccc4[nH]c3)=O)CC(O)=O)=O)CCCCNC(N)=N)=O)[H]
20151211.0,115700.0,1,P9YY73LO6J,[nH]1c2C(c3c(C(c2c4ccc(cc41)C#N)=O)cc(c(c3)N5CCC(CC5)N6CCOCC6)CC)(C)C.Cl
20151215.0,94565.0,1,ERJ6X2MXV7,[C@]12([C@@H]([C@H]([C@@H]([C@@H](CSCCC([O-])=O)O1)O[C@@]3([C@@H]([C@H]([C@@]([C@H](O3)CSCCC([O-])=O)(O[C@@H]4[C@@H]([C@H]([C@@]([C@@H](CSCCC([O-])=O)O4)(O[C@@H]5[C@@H]([C@H]([C@@]([C@@H](CSCCC([O-])=O)O5)(O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CSCCC([O-])=O)O[C@@]7([C@@H]([C@H]([C@@H]([C@H](O7)CSCCC(=O)[O-])O[C@@]8([C@@H]([C@H]([C@@H]([C@@H](CSCCC([O-])=O)O8)O[C@@]9([C@@H]([C@H]([C@@H]([C@@H](CSCCC([O-])=O)O9)O2)O)O)[H])O)O)[H])O)O)[H])O)O)[H])O)O)[H])O)O)[H])O)O)[H])O)O)[H].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
20151221.0,51517.0,1,5EXC0E384L,N(c1cnc(-c2ccccc2)c(-c3ccccc3)n1)(C(C)C)CCCCOCC(=O)NS(=O)(=O)C
20160106.0,62067.0,1,25UR9N9041,c1(c2c(cccc2)ccc1)CN(C/C=C/c3ccccc3)C.Cl
20160120.0,51648.0,1,0619F35CGV,C(c1ccc(cc1)NCCCC)(=O)OCCN(C)C
20160128.0,59234.0,1,632L571YDK,c1c(-c2cnc([nH]2)[C@]3(N(CCC3)C([C@@H](NC(OC)=O)C(C)C)=O)[H])cc4c(c1)n5c(c4)-c6ccc(cc6O[C@H]5c7ccccc7)-c8[nH]c(nc8)[C@@]9(CCCN9C(=O)[C@H](C(C)C)NC(=O)OC)[H]
20160128.0,59234.0,1,8YE81R1X1J,n1c2c(nc3ccc(cc13)OC)CCCCC[C@]4([C@](OC(N[C@H](C(N5[C@@H](C[C@@](O2)(C5)[H])C(=O)N[C@]6([C@](C6)([H])C=C)C(=O)NS(C7CC7)(=O)=O)=O)C(C)(C)C)=O)(C4)[H])[H]
20160201.0,104671.0,1,WQ29KQ9POT,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
20160215.0,132392.0,1,81G6I5V05I,c1(nc2ccc(cc2[nH]1)C(=O)c3ccccc3)NC(=O)OC
20160217.0,128271.0,0,2RZ8A7D0E8,O1CC(Cc2c1cc(O)cc2)c3ccc(O)cc3
20160223.0,92974.0,1,FEN504330V,O(CC(CNC(C)(C)C)O)c1c2c(C[C@H]([C@H](C2)O)O)ccc1
20160224.0,64660.0,0,R08357L1XX,[249Cf]
20160307.0,7586.0,1,RQ8UL4C17S,[N+]([O-])(=O)O.C(\c1c(cc(cc1)Cl)Cl)(/Cn2cncc2)=N/OCc3c(cc(cc3)Cl)Cl
20160317.0,4264.0,1,BSB9VJ5TUT,C1C(n2c(=O)n(-c3cccc(NC(=O)C)c3)c4c(C)c(=O)n(C)c(Nc5ccc(I)cc5F)c4c2=O)C1.[S+](C)(C)[O-]
20160322.0,63395.0,1,8HR4QJ6DW8,[C@]12([C@](O)([C@H](C)C[C@]1([C@@]3(CCC=4[C@@]([C@]3([C@H](C2)O)Cl)(C=CC(=O)C4)C)[H])[H])C(=O)CCl)C
20160331.0,13976.0,1,1VXP4V453T,OC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1.Cl
20160401.0,44853.0,1,4U07F515LG,c1(cccc(c1O)-c2cccc(c2)C(=O)O)N/N=C\3/C(=NN(C3=O)c4ccc(c(c4)C)C)C.NCCO.NCCO
20160401.0,17823.0,1,B6DC89I63E,Nc1nc(ccn1)-c2c(nc(s2)C(C)(C)C)-c3c(c(ccc3)NS(=O)(=O)c4c(cccc4F)F)F.CS(=O)(=O)O
20160411.0,17046.0,1,N54AIC43PW,C(c1c(cc(cc1)N2CCN(CC2)CC3=C(CC(CC3)(C)C)c4ccc(cc4)Cl)Oc5cc6c(nc5)[nH]cc6)(=O)NS(=O)(=O)c7cc(c(cc7)NCC8CCOCC8)[N+](=O)[O-]
20160412.0,74062.0,0,86S1ZD6L2C,[nH]1cccc1
20160412.0,74062.0,0,T1WZ11DSRN,[Na+].[O-]P([O-])(OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)=O.[Na+]
20160427.0,120850.0,0,31J3Q51T6L,c1cc(cc2c1nccc2[C@@H](O)[C@@]3([H])[N@]4CC[C@H]([C@@H](CC)C4)C3)OC
20160427.0,120850.0,0,RBF5ZU7R7K,c12c(C(C=CC1=O)=O)cccc2
20160501.0,72157.0,1,4MG6O8991R,[C@]123[C@]([C@]([C@H](OC(=O)CS[C@@H]4C[C@H]5CC[C@H](N5C)C4)C[C@]([C@H]([C@@H]1C)O)(C=C)C)([C@H](C)CC2)C)(C(=O)CC3)[H]
20160510.0,59160.0,1,CD35PMG570,[C@]123[C@@]4([C@](N(CC1)C)(Cc5c2c(c(OC)cc5)O[C@]3(C(CC4)=O)[H])[H])O
20160512.0,34324.0,1,U863JGG2IA,C1[C@@H](CC(N1[C@@H](CC)C(=O)N)=O)CCC
20160527.0,79750.0,1,0462Z4S4OZ,[C@]12([C@]([C@@]3([C@@H]([C@@H]([C@]4([C@@](CC[C@@H](O)C4)(C)[C@]3(CC1)[H])[H])CC)O)[H])(CC[C@@]2([C@@H](CCC(=O)O)C)[H])[H])C
20160527.0,66503.0,1,38R1Q0L1ZE,[C@]1(N)(C(O)=O)C[C@@H](C1)[18F]
20160601.0,6079.0,0,4X0E04K44B,C(=O)([O-])[O-].[Ni+2].[OH-].O.[Ni+2].[Ni+2].[OH-].[OH-].[OH-].O.O.O
20160601.0,10810.0,1,K5BN214699,C(c1c([N+]([O-])=O)cc(C(F)(F)F)cc1)(C2C(=O)CCCC2=O)=O
20160602.0,46935.0,0,93722E7JA1,[Rb+].N(=O)[O-]
20160602.0,46935.0,0,99QP4ELX96,[Ni+2].C([O-])(=O)C.C([O-])(=O)C
20160602.0,46935.0,0,AYT3H319PN,[Nd+3].[O-2].[Nd+3].[O-2].[O-2]
20160602.0,46935.0,0,T66CZ53RP4,[Yb+3].[O-2].[O-2].[O-2].[Yb+3]
20160602.0,46935.0,0,4OC371KSTK,[U]
20160602.0,46935.0,0,948QAQ08I1,[O-][Mo](=O)([O-])=O.[Na+].[Na+]
20160602.0,46935.0,0,R17X820ROL,[Mg+2].O.[O-]C(=O)[C@@H](N)CC(=O)[O-].[H+].[O-]C(=O)[C@@H](N)CC(=O)[O-].[H+].O.O.O
20160607.0,6179.0,0,U2S3A33KVM,C(/C=C/c1cc(c(O)cc1)O)(=O)O
20160609.0,19908.0,0,84RQ0XOM11,C1[C@@H](CC=2[C@](C1)([C@@]3([C@@](C(C2)=O)([C@]4([C@](CC3)(C(CC4)=O)C)[H])[H])[H])C)OC(C)=O
20160623.0,133846.0,0,2334LJD2E9,[C@@]12(C(=CC(=O)[C@]3([C@@]4(CCC([C@]4(CC[C@]13[H])C)=O)[H])[H])C[C@@H](O)CC2)C
20160628.0,104242.0,1,KCU0C7RS7Z,C(N1[C@@H](C)CC[C@H]1c2nc3ccc4cc5-c6ccc(-c7cnc([C@@H]8C[C@H](COC)CN8C(=O)[C@@H](c9ccccc9)NC(=O)OC)[nH]7)cc6COc5cc4c3[nH]2)(=O)[C@H](C(C)C)NC(=O)OC
20160629.0,128273.0,0,QQ67504PXO,c12c(c(OC)cc(c1OC)CC=C)OCO2
20160630.0,19779.0,0,GM5EY0N07D,O.[K+].[O-]C(=O)[C@@H]([C@H](C([O-])=O)O)O.[O-]C(=O)[C@@H]([C@H](C([O-])=O)O)O.[K+].[K+].[K+]
20160707.0,73612.0,1,778XL6VBS8,[Ca+2].C(N[C@H](C(=O)[O-])CCC([O-])=O)(c1ccc(NC[C@@H]2N(c3c([nH]c(nc3=O)N)NC2)C=O)cc1)=O
20160711.0,72031.0,1,038E5L962W,C([C@H](Cc1cc(ccc1)S(=O)(=O)C)NC(=O)c2c(c3CCN(Cc3cc2Cl)C(=O)c4ccc5ccoc5c4)Cl)(=O)O
20160712.0,126204.0,1,33Y9ANM545,c12c(nn(c1C)C)cc(N(c3nc(Nc4cc(S(=O)(=O)N)c(C)cc4)ncc3)C)cc2.Cl
20160719.0,121769.0,1,83MVU38M7Q,c1(nc(c(c(C(C)C)n1)/C=C/[C@H](C[C@@H](O)CC([O-])=O)O)-c2ccc(cc2)F)N(C)S(C)(=O)=O.[Ca+2].c1(nc(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC([O-])=O)O)O)-c2ccc(cc2)F)N(S(C)(=O)=O)C
20160727.0,114776.0,0,3XC4P44U7E,C([O-])(=O)C.[Co+2].C([O-])(=O)C
20160803.0,112646.0,1,G873GX646R,S(c1ccc(cc1)C)(=O)(=O)O.c12c(ncnc1ccc(-c3oc(CNCCS(=O)(=O)C)cc3)c2)Nc4cc(Cl)c(cc4)OCc5cc(F)ccc5.O.S(c1ccc(cc1)C)(=O)(=O)O
20160826.0,121088.0,1,V35KBM8JGR,C(=O)(CCC(=O)CN)O.Cl
20160901.0,25375.0,1,CR02EYQ8GV,C([C@H]1CN(CCc2cc3CCOc3cc2)CC1)(C(=O)N)(c4ccccc4)c5ccccc5.Br
20160907.0,33336.0,0,632XD903SP,c1(c(cc(cc1O)C(=O)O)O)O
20160912.0,71555.0,1,BGF9MN2HU1,C(C(Oc1ccc(C(c2ccc(cc2)Cl)=O)cc1)(C)C)(O)=O
20160915.0,46938.0,0,R9Z042Z19E,C([O-])(=O)c1ccccc1.[Li+]
20160915.0,53523.0,1,C5N25H3803,[Sr+2].O.c1([n-]c2ccc(cc2n1)OC)[S@@+]([O-])Cc3c(C)c(OC)c(cn3)C.O.O.O.c1([n-]c2ccc(cc2n1)OC)[S@@+]([O-])Cc3c(C)c(OC)c(cn3)C
20160919.0,9483.0,1,36B82AMQ7N,[C@]123[C@@]4([C@H](N(CC=C)CC1)Cc5c2c(c(O)cc5)O[C@]3(C(CC4)=O)[H])O
20160921.0,25395.0,1,76W6J0943E,c1(C(F)(F)F)c([N+]([O-])=O)ccc(NC(=O)C(C)C)c1
20161001.0,77561.0,1,ADS4I3E22M,c1(CO)cc([C@H](CNC(C)(C)C)O)ccc1O.OC(=O)[C@H](O)[C@H](C(O)=O)O.c1(CO)cc([C@H](CNC(C)(C)C)O)ccc1O
20161005.0,112651.0,1,60158CV180,n1(c2c(c(OC)nc(n2)N)nc1)[C@H]3[C@H]([C@H](O)[C@H](O3)CO)O
20161025.0,134326.0,1,P6YZ13C99Q,[C@]12([C@](/C(=C/C=C/3\C(CC[C@@H](C3)O)=C)/CCC1)(CC[C@@]2([C@@H](CCCC(O)(C)C)C)[H])[H])C.O
20161111.0,91499.0,0,4XYU5U00C4,c12c3c4c(cc5c6=c7c8C9C%10c%11c%12c%13c(C%14C%15C(Cc%16c%17C%15C%13=C%10c%18c(c9c46)c3c%19c(c1)OCc(c%16)c%19c%18%17)CCS%14)cc%20c%12c%21c%22c(O%20)ccc%23c%22c%24c(cc%23)cc%25c%26c(c8c%11c%21c%24%26)c%27c7c(cc(C(=O)O)c%27c%25)C5=O)C(C2=O)=O
